id,person1,person2,label
2034,bounding_box_train\0997_c2s2_125227_02.jpg,bounding_box_train\0997_c2s2_132602_06.jpg,1
2035,bounding_box_train\0997_c2s2_125252_01.jpg,bounding_box_train\0997_c2s2_132577_01.jpg,1
2036,bounding_box_train\0997_c2s2_132577_01.jpg,bounding_box_train\0997_c6s2_129393_01.jpg,1
2037,bounding_box_train\0997_c2s2_132602_01.jpg,bounding_box_train\0997_c2s2_132602_06.jpg,1
2038,bounding_box_train\0997_c3s2_128444_02.jpg,bounding_box_train\0997_c6s2_122743_01.jpg,1
2039,bounding_box_train\0997_c5s2_136174_04.jpg,bounding_box_train\0997_c6s2_129418_01.jpg,1
2040,bounding_box_train\0997_c6s2_129393_01.jpg,bounding_box_train\0997_c6s2_129468_02.jpg,1
2041,bounding_box_train\1421_c1s6_004191_01.jpg,bounding_box_train\1421_c2s3_046707_06.jpg,1
2042,bounding_box_train\1421_c1s6_004216_01.jpg,bounding_box_train\1421_c2s3_046632_01.jpg,1
2043,bounding_box_train\0999_c1s5_007811_04.jpg,bounding_box_train\0999_c3s2_128844_02.jpg,1
2044,bounding_box_train\0999_c1s5_007861_03.jpg,bounding_box_train\0999_c2s2_125652_02.jpg,1
2045,bounding_box_train\0999_c2s2_125552_10.jpg,bounding_box_train\0999_c3s2_128794_01.jpg,1
2046,bounding_box_train\0999_c2s2_125652_02.jpg,bounding_box_train\0999_c2s2_140352_02.jpg,1
2047,bounding_box_train\0999_c2s2_125652_02.jpg,bounding_box_train\0999_c3s2_143019_07.jpg,1
2048,bounding_box_train\0999_c2s2_140327_03.jpg,bounding_box_train\0999_c6s2_123043_01.jpg,1
2049,bounding_box_train\0999_c3s2_128794_01.jpg,bounding_box_train\0999_c3s2_143069_06.jpg,1
2050,bounding_box_train\0999_c3s2_128794_01.jpg,bounding_box_train\0999_c5s2_129074_01.jpg,1
2051,bounding_box_train\0999_c3s2_143019_07.jpg,bounding_box_train\0999_c3s2_143119_02.jpg,1
2052,bounding_box_train\0475_c1s2_050746_02.jpg,bounding_box_train\0475_c2s1_122791_08.jpg,1
2053,bounding_box_train\0475_c1s2_063546_01.jpg,bounding_box_train\0475_c2s1_122766_03.jpg,1
2054,bounding_box_train\0475_c2s1_135891_03.jpg,bounding_box_train\0475_c3s1_122783_03.jpg,1
2055,bounding_box_train\0475_c3s1_122783_03.jpg,bounding_box_train\0475_c4s2_050923_01.jpg,1
2056,bounding_box_train\0475_c3s1_122783_03.jpg,bounding_box_train\0475_c5s1_123295_01.jpg,1
2057,bounding_box_train\0475_c3s1_122933_01.jpg,bounding_box_train\0475_c4s2_050823_02.jpg,1
2058,bounding_box_train\0475_c3s1_122933_01.jpg,bounding_box_train\0475_c5s1_123645_02.jpg,1
2059,bounding_box_train\0475_c3s1_123008_01.jpg,bounding_box_train\0475_c5s1_123295_01.jpg,1
2060,bounding_box_train\0475_c3s1_135508_02.jpg,bounding_box_train\0475_c4s2_050898_01.jpg,1
2061,bounding_box_train\0475_c4s2_050823_02.jpg,bounding_box_train\0475_c4s2_062748_02.jpg,1
2062,bounding_box_train\0475_c4s2_050898_01.jpg,bounding_box_train\0475_c5s1_135920_03.jpg,1
2063,bounding_box_train\0475_c4s2_062748_02.jpg,bounding_box_train\0475_c5s1_123520_02.jpg,1
2064,bounding_box_train\0475_c5s1_123520_02.jpg,bounding_box_train\0475_c5s1_135920_03.jpg,1
2065,bounding_box_train\1117_c1s5_018061_03.jpg,bounding_box_train\1117_c3s3_002762_02.jpg,1
2066,bounding_box_train\1117_c1s5_029286_01.jpg,bounding_box_train\1117_c3s2_153669_01.jpg,1
2067,bounding_box_train\1117_c2s2_150477_01.jpg,bounding_box_train\1117_c2s2_150502_01.jpg,1
2068,bounding_box_train\1117_c6s3_026342_01.jpg,bounding_box_train\1117_c6s3_026392_01.jpg,1
2069,bounding_box_train\0936_c3s2_117194_04.jpg,bounding_box_train\0936_c6s2_111418_02.jpg,1
2070,bounding_box_train\0734_c2s2_061457_01.jpg,bounding_box_train\0734_c6s2_063043_01.jpg,1
2071,bounding_box_train\1107_c1s5_015261_09.jpg,bounding_box_train\1107_c5s3_033715_01.jpg,1
2072,bounding_box_train\1107_c1s5_015286_01.jpg,bounding_box_train\1107_c6s3_012467_01.jpg,1
2073,bounding_box_train\1107_c1s5_015361_01.jpg,bounding_box_train\1107_c4s5_014704_01.jpg,1
2074,bounding_box_train\1107_c1s5_015361_01.jpg,bounding_box_train\1107_c5s3_033715_01.jpg,1
2075,bounding_box_train\1107_c1s5_059141_03.jpg,bounding_box_train\1107_c1s5_059191_02.jpg,1
2076,bounding_box_train\1107_c1s5_059166_03.jpg,bounding_box_train\1107_c4s5_014729_01.jpg,1
2077,bounding_box_train\1107_c1s5_059191_02.jpg,bounding_box_train\1107_c2s2_147902_02.jpg,1
2078,bounding_box_train\1107_c1s5_059191_02.jpg,bounding_box_train\1107_c6s3_012467_01.jpg,1
2079,bounding_box_train\1107_c1s5_059241_01.jpg,bounding_box_train\1107_c6s3_056817_04.jpg,1
2080,bounding_box_train\1107_c2s2_147802_01.jpg,bounding_box_train\1107_c5s2_151024_01.jpg,1
2081,bounding_box_train\1107_c2s2_147802_01.jpg,bounding_box_train\1107_c5s2_151024_06.jpg,1
2082,bounding_box_train\1107_c2s2_147902_02.jpg,bounding_box_train\1107_c5s2_151024_06.jpg,1
2083,bounding_box_train\1107_c3s2_150594_01.jpg,bounding_box_train\1107_c3s2_150669_01.jpg,1
2084,bounding_box_train\1107_c3s2_150669_01.jpg,bounding_box_train\1107_c4s5_014679_01.jpg,1
2085,bounding_box_train\1107_c3s3_033078_06.jpg,bounding_box_train\1107_c4s5_014729_01.jpg,1
2086,bounding_box_train\1107_c3s3_033078_06.jpg,bounding_box_train\1107_c6s3_056817_02.jpg,1
2087,bounding_box_train\1107_c4s5_014679_01.jpg,bounding_box_train\1107_c6s3_056817_04.jpg,1
2088,bounding_box_train\1107_c4s5_014704_01.jpg,bounding_box_train\1107_c4s5_014754_03.jpg,1
2089,bounding_box_train\1107_c4s5_014704_01.jpg,bounding_box_train\1107_c5s2_151049_01.jpg,1
2090,bounding_box_train\1107_c4s5_014729_01.jpg,bounding_box_train\1107_c6s3_056817_02.jpg,1
2091,bounding_box_train\1107_c4s5_014754_01.jpg,bounding_box_train\1107_c6s3_056817_02.jpg,1
2092,bounding_box_train\1107_c4s5_059535_03.jpg,bounding_box_train\1107_c5s2_151049_01.jpg,1
2093,bounding_box_train\1107_c4s5_059535_03.jpg,bounding_box_train\1107_c6s3_056817_04.jpg,1
2094,bounding_box_train\0261_c1s1_055181_04.jpg,bounding_box_train\0261_c6s1_055551_10.jpg,1
2095,bounding_box_train\0261_c1s1_055581_03.jpg,bounding_box_train\0261_c6s1_055801_02.jpg,1
2096,bounding_box_train\0261_c1s1_055581_03.jpg,bounding_box_train\0261_c6s1_055876_01.jpg,1
2097,bounding_box_train\0261_c1s1_060656_01.jpg,bounding_box_train\0261_c2s1_081446_01.jpg,1
2098,bounding_box_train\0261_c1s1_060656_01.jpg,bounding_box_train\0261_c3s1_081642_02.jpg,1
2099,bounding_box_train\0261_c1s2_009166_01.jpg,bounding_box_train\0261_c3s1_055176_02.jpg,1
2100,bounding_box_train\0261_c1s2_009166_01.jpg,bounding_box_train\0261_c6s1_055526_06.jpg,1
2101,bounding_box_train\0261_c2s1_060071_03.jpg,bounding_box_train\0261_c6s1_055801_02.jpg,1
2102,bounding_box_train\0261_c2s1_081421_01.jpg,bounding_box_train\0261_c6s1_055626_02.jpg,1
2103,bounding_box_train\0261_c2s1_081446_01.jpg,bounding_box_train\0261_c3s1_054926_03.jpg,1
2104,bounding_box_train\0261_c3s1_054926_03.jpg,bounding_box_train\0261_c6s1_055501_02.jpg,1
2105,bounding_box_train\0261_c3s1_054926_03.jpg,bounding_box_train\0261_c6s1_055526_06.jpg,1
2106,bounding_box_train\0261_c3s1_055001_01.jpg,bounding_box_train\0261_c6s1_055501_02.jpg,1
2107,bounding_box_train\0261_c3s1_055001_01.jpg,bounding_box_train\0261_c6s1_055701_03.jpg,1
2108,bounding_box_train\0261_c3s1_059842_02.jpg,bounding_box_train\0261_c6s1_055901_02.jpg,1
2109,bounding_box_train\0261_c3s1_059867_02.jpg,bounding_box_train\0261_c3s1_081642_02.jpg,1
2110,bounding_box_train\0261_c3s1_059867_02.jpg,bounding_box_train\0261_c6s1_060401_01.jpg,1
2111,bounding_box_train\0261_c3s1_081642_02.jpg,bounding_box_train\0261_c6s1_055726_05.jpg,1
2112,bounding_box_train\0261_c3s1_081667_01.jpg,bounding_box_train\0261_c5s1_060648_03.jpg,1
2113,bounding_box_train\0261_c3s1_081667_01.jpg,bounding_box_train\0261_c6s1_055401_03.jpg,1
2114,bounding_box_train\0261_c3s1_081667_01.jpg,bounding_box_train\0261_c6s1_055526_02.jpg,1
2115,bounding_box_train\0261_c3s1_081667_01.jpg,bounding_box_train\0261_c6s1_055801_10.jpg,1
2116,bounding_box_train\0261_c5s1_055176_04.jpg,bounding_box_train\0261_c6s1_082251_05.jpg,1
2117,bounding_box_train\0261_c5s1_055273_02.jpg,bounding_box_train\0261_c6s1_055751_02.jpg,1
2118,bounding_box_train\0261_c5s1_055498_03.jpg,bounding_box_train\0261_c6s1_055601_02.jpg,1
2119,bounding_box_train\0261_c5s1_060723_02.jpg,bounding_box_train\0261_c6s1_055701_03.jpg,1
2120,bounding_box_train\0261_c5s1_060723_02.jpg,bounding_box_train\0261_c6s1_055726_05.jpg,1
2121,bounding_box_train\0261_c5s1_060773_02.jpg,bounding_box_train\0261_c6s1_055526_02.jpg,1
2122,bounding_box_train\0261_c5s1_082048_02.jpg,bounding_box_train\0261_c6s1_055751_02.jpg,1
2123,bounding_box_train\0261_c5s1_082048_02.jpg,bounding_box_train\0261_c6s1_060301_01.jpg,1
2124,bounding_box_train\0261_c6s1_055401_03.jpg,bounding_box_train\0261_c6s1_055901_02.jpg,1
2125,bounding_box_train\0261_c6s1_055476_01.jpg,bounding_box_train\0261_c6s1_055551_03.jpg,1
2126,bounding_box_train\0261_c6s1_055501_02.jpg,bounding_box_train\0261_c6s1_055726_03.jpg,1
2127,bounding_box_train\0261_c6s1_055501_02.jpg,bounding_box_train\0261_c6s1_055926_02.jpg,1
2128,bounding_box_train\0261_c6s1_055526_02.jpg,bounding_box_train\0261_c6s1_055926_02.jpg,1
2129,bounding_box_train\0261_c6s1_055526_06.jpg,bounding_box_train\0261_c6s1_055626_02.jpg,1
2130,bounding_box_train\0261_c6s1_055551_03.jpg,bounding_box_train\0261_c6s1_055751_02.jpg,1
2131,bounding_box_train\0261_c6s1_055551_03.jpg,bounding_box_train\0261_c6s1_055876_01.jpg,1
2132,bounding_box_train\0261_c6s1_055576_02.jpg,bounding_box_train\0261_c6s1_055601_02.jpg,1
2133,bounding_box_train\0261_c6s1_055626_02.jpg,bounding_box_train\0261_c6s1_055676_03.jpg,1
2134,bounding_box_train\0261_c6s1_055726_05.jpg,bounding_box_train\0261_c6s1_060326_01.jpg,1
2135,bounding_box_train\0261_c6s1_055751_02.jpg,bounding_box_train\0261_c6s1_060401_01.jpg,1
2136,bounding_box_train\0261_c6s1_055926_02.jpg,bounding_box_train\0261_c6s1_060401_01.jpg,1
2137,bounding_box_train\0261_c6s1_060326_01.jpg,bounding_box_train\0261_c6s1_082251_05.jpg,1
2138,bounding_box_train\1458_c2s3_051857_02.jpg,bounding_box_train\1458_c6s3_082092_04.jpg,1
2139,bounding_box_train\0108_c1s1_018301_03.jpg,bounding_box_train\0108_c4s1_018251_04.jpg,1
2140,bounding_box_train\1004_c1s4_074361_05.jpg,bounding_box_train\1004_c3s2_134669_07.jpg,1
2141,bounding_box_train\1004_c2s2_131827_07.jpg,bounding_box_train\1004_c6s2_123918_02.jpg,1
2142,bounding_box_train\1004_c3s2_129494_01.jpg,bounding_box_train\1004_c5s2_130449_05.jpg,1
2143,bounding_box_train\1197_c2s3_004657_01.jpg,bounding_box_train\1197_c2s3_014282_01.jpg,1
2144,bounding_box_train\1197_c3s3_010953_01.jpg,bounding_box_train\1197_c3s3_010978_02.jpg,1
2145,bounding_box_train\1197_c3s3_020153_01.jpg,bounding_box_train\1197_c6s3_043792_01.jpg,1
2146,bounding_box_train\1197_c6s3_034692_01.jpg,bounding_box_train\1197_c6s3_034717_01.jpg,1
2147,bounding_box_train\1269_c1s5_051241_01.jpg,bounding_box_train\1269_c3s3_044853_02.jpg,1
2148,bounding_box_train\1269_c1s5_051241_01.jpg,bounding_box_train\1269_c4s5_050760_01.jpg,1
2149,bounding_box_train\1269_c1s5_071441_01.jpg,bounding_box_train\1269_c2s3_038882_01.jpg,1
2150,bounding_box_train\1269_c1s5_071441_01.jpg,bounding_box_train\1269_c3s3_025053_04.jpg,1
2151,bounding_box_train\1269_c2s3_038882_01.jpg,bounding_box_train\1269_c3s3_044853_02.jpg,1
2152,bounding_box_train\1269_c3s3_044828_02.jpg,bounding_box_train\1269_c6s3_048592_01.jpg,1
2153,bounding_box_train\1269_c3s3_044853_02.jpg,bounding_box_train\1269_c5s3_025365_01.jpg,1
2154,bounding_box_train\1269_c4s5_050810_03.jpg,bounding_box_train\1269_c5s3_025415_02.jpg,1
2155,bounding_box_train\1269_c5s3_025390_01.jpg,bounding_box_train\1269_c6s3_048767_01.jpg,1
2156,bounding_box_train\1269_c5s3_025415_02.jpg,bounding_box_train\1269_c6s3_048767_01.jpg,1
2157,bounding_box_train\0682_c1s4_010131_03.jpg,bounding_box_train\0682_c6s2_043218_06.jpg,1
2158,bounding_box_train\0682_c1s4_010131_03.jpg,bounding_box_train\0682_c6s2_058193_02.jpg,1
2159,bounding_box_train\0682_c3s2_064053_01.jpg,bounding_box_train\0682_c4s3_063029_03.jpg,1
2160,bounding_box_train\0682_c3s2_064128_05.jpg,bounding_box_train\0682_c6s2_043393_12.jpg,1
2161,bounding_box_train\0682_c3s2_070553_04.jpg,bounding_box_train\0682_c4s3_063029_03.jpg,1
2162,bounding_box_train\0682_c3s2_070553_04.jpg,bounding_box_train\0682_c6s2_043218_06.jpg,1
2163,bounding_box_train\0682_c4s3_062854_04.jpg,bounding_box_train\0682_c4s4_010210_05.jpg,1
2164,bounding_box_train\0682_c4s3_062854_04.jpg,bounding_box_train\0682_c6s2_058143_02.jpg,1
2165,bounding_box_train\0682_c4s3_063054_03.jpg,bounding_box_train\0682_c6s2_043318_02.jpg,1
2166,bounding_box_train\0682_c4s3_063079_03.jpg,bounding_box_train\0682_c6s2_058193_02.jpg,1
2167,bounding_box_train\0682_c4s4_010210_05.jpg,bounding_box_train\0682_c5s2_071202_02.jpg,1
2168,bounding_box_train\0682_c6s2_043393_12.jpg,bounding_box_train\0682_c6s2_058143_02.jpg,1
2169,bounding_box_train\0371_c1s2_015416_01.jpg,bounding_box_train\0371_c4s2_015717_01.jpg,1
2170,bounding_box_train\0371_c5s1_088323_01.jpg,bounding_box_train\0371_c5s1_088423_01.jpg,1
2171,bounding_box_train\0772_c1s4_017256_03.jpg,bounding_box_train\0772_c3s2_078103_01.jpg,1
2172,bounding_box_train\0772_c1s4_017256_03.jpg,bounding_box_train\0772_c4s4_016660_02.jpg,1
2173,bounding_box_train\0772_c1s4_017256_03.jpg,bounding_box_train\0772_c6s2_087343_03.jpg,1
2174,bounding_box_train\0772_c1s4_017256_03.jpg,bounding_box_train\0772_c6s2_112818_06.jpg,1
2175,bounding_box_train\0772_c1s4_017331_03.jpg,bounding_box_train\0772_c5s2_078477_03.jpg,1
2176,bounding_box_train\0772_c3s2_077978_02.jpg,bounding_box_train\0772_c4s4_058266_02.jpg,1
2177,bounding_box_train\0772_c3s2_078003_01.jpg,bounding_box_train\0772_c5s2_078477_03.jpg,1
2178,bounding_box_train\0772_c3s2_078078_01.jpg,bounding_box_train\0772_c6s2_087193_04.jpg,1
2179,bounding_box_train\0772_c3s2_078103_01.jpg,bounding_box_train\0772_c6s2_072293_02.jpg,1
2180,bounding_box_train\0772_c3s2_078103_01.jpg,bounding_box_train\0772_c6s2_087193_04.jpg,1
2181,bounding_box_train\0772_c3s2_093103_04.jpg,bounding_box_train\0772_c4s4_058291_03.jpg,1
2182,bounding_box_train\0772_c3s2_093103_04.jpg,bounding_box_train\0772_c5s2_078527_01.jpg,1
2183,bounding_box_train\0772_c3s2_118644_08.jpg,bounding_box_train\0772_c5s2_078477_01.jpg,1
2184,bounding_box_train\0772_c4s4_017010_03.jpg,bounding_box_train\0772_c5s2_078477_01.jpg,1
2185,bounding_box_train\0772_c4s4_017010_03.jpg,bounding_box_train\0772_c6s2_072118_02.jpg,1
2186,bounding_box_train\0772_c4s4_058266_02.jpg,bounding_box_train\0772_c4s4_058266_05.jpg,1
2187,bounding_box_train\0772_c4s4_058266_02.jpg,bounding_box_train\0772_c5s2_078527_01.jpg,1
2188,bounding_box_train\0772_c4s4_058266_05.jpg,bounding_box_train\0772_c6s2_087143_03.jpg,1
2189,bounding_box_train\0772_c5s2_078477_01.jpg,bounding_box_train\0772_c6s2_072093_02.jpg,1
2190,bounding_box_train\0772_c5s2_078477_01.jpg,bounding_box_train\0772_c6s2_087143_03.jpg,1
2191,bounding_box_train\0772_c5s2_078477_01.jpg,bounding_box_train\0772_c6s2_087343_03.jpg,1
2192,bounding_box_train\0772_c5s2_078477_03.jpg,bounding_box_train\0772_c6s2_072243_01.jpg,1
2193,bounding_box_train\0772_c6s2_072193_01.jpg,bounding_box_train\0772_c6s2_072218_02.jpg,1
2194,bounding_box_train\0772_c6s2_072293_02.jpg,bounding_box_train\0772_c6s2_087218_03.jpg,1
2195,bounding_box_train\0772_c6s2_087143_03.jpg,bounding_box_train\0772_c6s2_087343_03.jpg,1
2196,bounding_box_train\0772_c6s2_087193_04.jpg,bounding_box_train\0772_c6s2_087218_03.jpg,1
2197,bounding_box_train\0077_c1s1_018726_02.jpg,bounding_box_train\0077_c4s1_018401_01.jpg,1
2198,bounding_box_train\0714_c2s3_095477_03.jpg,bounding_box_train\0714_c2s3_096002_01.jpg,1
2199,bounding_box_train\0714_c2s3_095477_03.jpg,bounding_box_train\0714_c6s4_028877_02.jpg,1
2200,bounding_box_train\0384_c1s2_018491_01.jpg,bounding_box_train\0384_c1s2_020566_02.jpg,1
2201,bounding_box_train\0384_c1s2_018491_01.jpg,bounding_box_train\0384_c5s1_093248_07.jpg,1
2202,bounding_box_train\0384_c1s2_020566_02.jpg,bounding_box_train\0384_c5s1_093323_04.jpg,1
2203,bounding_box_train\0384_c2s1_090821_04.jpg,bounding_box_train\0384_c2s1_092996_01.jpg,1
2204,bounding_box_train\0384_c3s1_091017_02.jpg,bounding_box_train\0384_c5s1_091273_01.jpg,1
2205,bounding_box_train\1231_c1s6_044221_02.jpg,bounding_box_train\1231_c3s3_092944_07.jpg,1
2206,bounding_box_train\1123_c1s5_021436_02.jpg,bounding_box_train\1123_c5s2_157324_01.jpg,1
2207,bounding_box_train\1123_c1s5_028911_02.jpg,bounding_box_train\1123_c3s2_157094_01.jpg,1
2208,bounding_box_train\1123_c2s2_153902_01.jpg,bounding_box_train\1123_c5s2_157324_01.jpg,1
2209,bounding_box_train\1123_c3s2_157094_01.jpg,bounding_box_train\1123_c5s3_003143_01.jpg,1
2210,bounding_box_train\1041_c2s2_131477_03.jpg,bounding_box_train\1041_c3s2_134194_02.jpg,1
2211,bounding_box_train\1041_c3s2_134144_02.jpg,bounding_box_train\1041_c3s2_134194_02.jpg,1
2212,bounding_box_train\1041_c3s2_134194_02.jpg,bounding_box_train\1041_c6s2_128268_02.jpg,1
2213,bounding_box_train\0118_c1s6_021546_02.jpg,bounding_box_train\0118_c6s3_094192_01.jpg,1
2214,bounding_box_train\0118_c2s3_064027_02.jpg,bounding_box_train\0118_c2s3_064027_06.jpg,1
2215,bounding_box_train\0118_c3s3_070369_04.jpg,bounding_box_train\0118_c6s3_094192_01.jpg,1
2216,bounding_box_train\1500_c1s6_014121_04.jpg,bounding_box_train\1500_c3s3_062753_02.jpg,1
2217,bounding_box_train\1500_c3s3_062753_02.jpg,bounding_box_train\1500_c5s3_063337_02.jpg,1
2218,bounding_box_train\1500_c3s3_062778_01.jpg,bounding_box_train\1500_c6s3_086542_02.jpg,1
2219,bounding_box_train\0709_c1s3_071151_01.jpg,bounding_box_train\0709_c2s2_061832_06.jpg,1
2220,bounding_box_train\0709_c1s3_071201_01.jpg,bounding_box_train\0709_c5s2_057555_01.jpg,1
2221,bounding_box_train\0709_c2s2_053612_02.jpg,bounding_box_train\0709_c4s3_071529_01.jpg,1
2222,bounding_box_train\0709_c2s2_061832_06.jpg,bounding_box_train\0709_c3s2_056762_01.jpg,1
2223,bounding_box_train\0709_c2s2_061832_06.jpg,bounding_box_train\0709_c6s2_058743_01.jpg,1
2224,bounding_box_train\0709_c3s2_056912_01.jpg,bounding_box_train\0709_c6s2_051043_01.jpg,1
2225,bounding_box_train\0709_c4s3_071454_01.jpg,bounding_box_train\0709_c5s2_057555_01.jpg,1
2226,bounding_box_train\0709_c4s3_071479_01.jpg,bounding_box_train\0709_c5s2_057430_01.jpg,1
2227,bounding_box_train\0709_c5s2_057430_01.jpg,bounding_box_train\0709_c6s2_051118_01.jpg,1
2228,bounding_box_train\0709_c5s2_057430_01.jpg,bounding_box_train\0709_c6s2_058643_01.jpg,1
2229,bounding_box_train\0709_c5s2_057555_01.jpg,bounding_box_train\0709_c6s2_058743_05.jpg,1
2230,bounding_box_train\0709_c6s2_051068_01.jpg,bounding_box_train\0709_c6s2_051093_01.jpg,1
2231,bounding_box_train\0709_c6s2_058643_01.jpg,bounding_box_train\0709_c6s2_058668_01.jpg,1
2232,bounding_box_train\0730_c1s4_002431_07.jpg,bounding_box_train\0730_c6s2_102093_04.jpg,1
2233,bounding_box_train\0730_c1s4_049306_03.jpg,bounding_box_train\0730_c6s2_101868_03.jpg,1
2234,bounding_box_train\0730_c3s2_108378_12.jpg,bounding_box_train\0730_c6s2_101768_05.jpg,1
2235,bounding_box_train\0730_c5s2_063502_07.jpg,bounding_box_train\0730_c6s2_102043_03.jpg,1
2236,bounding_box_train\0730_c5s2_110327_09.jpg,bounding_box_train\0730_c6s2_101768_05.jpg,1
2237,bounding_box_train\0730_c5s2_110352_04.jpg,bounding_box_train\0730_c6s2_102043_09.jpg,1
2238,bounding_box_train\0730_c6s2_057318_05.jpg,bounding_box_train\0730_c6s2_102043_09.jpg,1
2239,bounding_box_train\0730_c6s2_101618_05.jpg,bounding_box_train\0730_c6s2_102118_06.jpg,1
2240,bounding_box_train\0730_c6s2_102043_09.jpg,bounding_box_train\0730_c6s2_102643_01.jpg,1
2241,bounding_box_train\0990_c1s4_066836_02.jpg,bounding_box_train\0990_c6s2_121743_05.jpg,1
2242,bounding_box_train\0990_c1s4_073236_05.jpg,bounding_box_train\0990_c6s3_021392_02.jpg,1
2243,bounding_box_train\0990_c2s2_124227_06.jpg,bounding_box_train\0990_c2s2_156752_02.jpg,1
2244,bounding_box_train\0990_c3s2_127469_02.jpg,bounding_box_train\0990_c3s2_127494_02.jpg,1
2245,bounding_box_train\0990_c5s2_127824_03.jpg,bounding_box_train\0990_c6s2_121768_02.jpg,1
2246,bounding_box_train\0990_c6s2_121693_03.jpg,bounding_box_train\0990_c6s2_127543_02.jpg,1
2247,bounding_box_train\0990_c6s2_127543_02.jpg,bounding_box_train\0990_c6s3_021392_02.jpg,1
2248,bounding_box_train\1140_c3s3_070869_01.jpg,bounding_box_train\1140_c5s3_071537_02.jpg,1
2249,bounding_box_train\1140_c3s3_070894_01.jpg,bounding_box_train\1140_c5s3_071387_03.jpg,1
2250,bounding_box_train\1134_c1s5_022536_02.jpg,bounding_box_train\1134_c1s5_022586_02.jpg,1
2251,bounding_box_train\1134_c1s5_030361_01.jpg,bounding_box_train\1134_c3s2_158119_10.jpg,1
2252,bounding_box_train\1134_c2s2_162777_01.jpg,bounding_box_train\1134_c3s2_158094_02.jpg,1
2253,bounding_box_train\1134_c3s2_158169_01.jpg,bounding_box_train\1134_c3s3_003787_01.jpg,1
2254,bounding_box_train\1134_c3s3_003787_01.jpg,bounding_box_train\1134_c5s2_158449_02.jpg,1
2255,bounding_box_train\0733_c1s4_003131_01.jpg,bounding_box_train\0733_c2s2_106057_03.jpg,1
2256,bounding_box_train\0733_c1s4_003131_01.jpg,bounding_box_train\0733_c3s2_063753_02.jpg,1
2257,bounding_box_train\0733_c2s2_106057_03.jpg,bounding_box_train\0733_c3s2_108628_06.jpg,1
2258,bounding_box_train\0733_c2s2_106132_02.jpg,bounding_box_train\0733_c6s2_058018_01.jpg,1
2259,bounding_box_train\0733_c3s2_063753_02.jpg,bounding_box_train\0733_c3s2_108628_06.jpg,1
2260,bounding_box_train\0733_c3s2_063753_02.jpg,bounding_box_train\0733_c6s2_058043_01.jpg,1
2261,bounding_box_train\0733_c3s2_108578_04.jpg,bounding_box_train\0733_c5s2_109527_09.jpg,1
2262,bounding_box_train\0733_c3s2_108628_06.jpg,bounding_box_train\0733_c6s2_058043_01.jpg,1
2263,bounding_box_train\0705_c1s3_070076_01.jpg,bounding_box_train\0705_c3s2_055762_01.jpg,1
2264,bounding_box_train\0705_c1s3_070076_01.jpg,bounding_box_train\0705_c5s2_084502_01.jpg,1
2265,bounding_box_train\0705_c1s3_070076_01.jpg,bounding_box_train\0705_c5s2_084502_05.jpg,1
2266,bounding_box_train\0705_c1s4_023331_01.jpg,bounding_box_train\0705_c5s2_084502_05.jpg,1
2267,bounding_box_train\0705_c1s4_023331_01.jpg,bounding_box_train\0705_c6s2_050018_01.jpg,1
2268,bounding_box_train\0705_c1s4_023431_03.jpg,bounding_box_train\0705_c2s2_080982_01.jpg,1
2269,bounding_box_train\0705_c1s4_023431_03.jpg,bounding_box_train\0705_c5s2_084502_05.jpg,1
2270,bounding_box_train\0705_c1s4_023431_03.jpg,bounding_box_train\0705_c6s2_050018_01.jpg,1
2271,bounding_box_train\0705_c1s4_023481_01.jpg,bounding_box_train\0705_c2s2_052637_03.jpg,1
2272,bounding_box_train\0705_c2s2_052537_01.jpg,bounding_box_train\0705_c6s2_077818_01.jpg,1
2273,bounding_box_train\0705_c2s2_052537_04.jpg,bounding_box_train\0705_c5s2_084327_01.jpg,1
2274,bounding_box_train\0705_c2s2_052537_04.jpg,bounding_box_train\0705_c6s2_049968_01.jpg,1
2275,bounding_box_train\0705_c2s2_052637_03.jpg,bounding_box_train\0705_c6s2_049968_01.jpg,1
2276,bounding_box_train\0705_c2s2_080982_01.jpg,bounding_box_train\0705_c6s2_077793_01.jpg,1
2277,bounding_box_train\0705_c2s2_081007_02.jpg,bounding_box_train\0705_c6s2_077793_01.jpg,1
2278,bounding_box_train\0705_c3s2_055762_01.jpg,bounding_box_train\0705_c3s2_083703_02.jpg,1
2279,bounding_box_train\0705_c3s2_055762_01.jpg,bounding_box_train\0705_c6s2_049968_01.jpg,1
2280,bounding_box_train\0705_c3s2_055762_01.jpg,bounding_box_train\0705_c6s2_077793_01.jpg,1
2281,bounding_box_train\0705_c3s2_055762_01.jpg,bounding_box_train\0705_c6s2_077843_01.jpg,1
2282,bounding_box_train\0705_c3s2_083678_03.jpg,bounding_box_train\0705_c5s2_084327_01.jpg,1
2283,bounding_box_train\0705_c5s2_056155_02.jpg,bounding_box_train\0705_c5s2_084502_05.jpg,1
2284,bounding_box_train\0705_c5s2_084427_01.jpg,bounding_box_train\0705_c6s2_077818_01.jpg,1
2285,bounding_box_train\0705_c6s2_050018_01.jpg,bounding_box_train\0705_c6s2_077768_01.jpg,1
2286,bounding_box_train\0705_c6s2_077818_01.jpg,bounding_box_train\0705_c6s2_077843_01.jpg,1
2287,bounding_box_train\0967_c1s4_061136_01.jpg,bounding_box_train\0967_c6s2_115568_02.jpg,1
