id,person1,person2,label
5387,bounding_box_train\3732_c6_f0173216.jpg,bounding_box_train\1248_c6_f0200925.jpg,0
5388,bounding_box_train\3732_c5_f0190731.jpg,bounding_box_train\4276_c6_f0072826.jpg,0
5389,bounding_box_train\3732_c6_f0180416.jpg,bounding_box_train\2770_c4_f0172040.jpg,0
5390,bounding_box_train\3732_c6_f0170216.jpg,bounding_box_train\0637_c5_f0105941.jpg,0
5391,bounding_box_train\3732_c6_f0176336.jpg,bounding_box_train\0637_c3_f0077510.jpg,0
5392,bounding_box_train\3732_c6_f0179216.jpg,bounding_box_train\0637_c3_f0061233.jpg,0
5393,bounding_box_train\3732_c6_f0182336.jpg,bounding_box_train\0637_c3_f0061113.jpg,0
5394,bounding_box_train\3732_c6_f0172016.jpg,bounding_box_train\0250_c4_f0065770.jpg,0
5395,bounding_box_train\3732_c6_f0182096.jpg,bounding_box_train\0728_c2_f0186540.jpg,0
5396,bounding_box_train\3732_c6_f0176576.jpg,bounding_box_train\1174_c6_f0039575.jpg,0
5397,bounding_box_train\3732_c6_f0180536.jpg,bounding_box_train\1174_c5_f0066930.jpg,0
5398,bounding_box_train\3732_c6_f0183536.jpg,bounding_box_train\0491_c4_f0107510.jpg,0
5399,bounding_box_train\3732_c6_f0182816.jpg,bounding_box_train\4618_c6_f0143642.jpg,0
5400,bounding_box_train\3732_c6_f0174896.jpg,bounding_box_train\0798_c1_f0203644.jpg,0
5401,bounding_box_train\3732_c6_f0174536.jpg,bounding_box_train\0747_c2_f0193625.jpg,0
5402,bounding_box_train\3732_c6_f0173336.jpg,bounding_box_train\0064_c1_f0062481.jpg,0
5403,bounding_box_train\3732_c6_f0173336.jpg,bounding_box_train\1996_c2_f0207167.jpg,0
5404,bounding_box_train\3732_c5_f0190971.jpg,bounding_box_train\0504_c1_f0130326.jpg,0
5405,bounding_box_train\3732_c6_f0171536.jpg,bounding_box_train\1786_c2_f0156260.jpg,0
5406,bounding_box_train\3732_c6_f0181016.jpg,bounding_box_train\1786_c2_f0156380.jpg,0
5407,bounding_box_train\3732_c6_f0180056.jpg,bounding_box_train\0762_c2_f0191742.jpg,0
5408,bounding_box_train\3732_c6_f0173456.jpg,bounding_box_train\0224_c2_f0091561.jpg,0
5409,bounding_box_train\3732_c6_f0179816.jpg,bounding_box_train\4237_c8_f0039745.jpg,0
5410,bounding_box_train\3732_c6_f0172736.jpg,bounding_box_train\0645_c4_f0132205.jpg,0
5411,bounding_box_train\3732_c6_f0183416.jpg,bounding_box_train\1589_c3_f0091711.jpg,0
5412,bounding_box_train\3732_c6_f0178376.jpg,bounding_box_train\4212_c8_f0035951.jpg,0
5413,bounding_box_train\3732_c6_f0170216.jpg,bounding_box_train\0843_c1_f0218320.jpg,0
5414,bounding_box_train\3732_c6_f0172136.jpg,bounding_box_train\5388_c6_f0140832.jpg,0
5415,bounding_box_train\3732_c6_f0172496.jpg,bounding_box_train\5388_c8_f0004797.jpg,0
5416,bounding_box_train\3732_c6_f0173576.jpg,bounding_box_train\5388_c6_f0174298.jpg,0
5417,bounding_box_train\3732_c6_f0176216.jpg,bounding_box_train\5388_c8_f0008997.jpg,0
5418,bounding_box_train\3732_c6_f0179816.jpg,bounding_box_train\5388_c6_f0183058.jpg,0
5419,bounding_box_train\3732_c6_f0181376.jpg,bounding_box_train\5388_c6_f0049312.jpg,0
5420,bounding_box_train\3732_c6_f0178496.jpg,bounding_box_train\4391_c6_f0088091.jpg,0
5421,bounding_box_train\3732_c6_f0182816.jpg,bounding_box_train\1438_c3_f0069700.jpg,0
5422,bounding_box_train\3732_c6_f0177296.jpg,bounding_box_train\0193_c1_f0088157.jpg,0
5423,bounding_box_train\3732_c6_f0181616.jpg,bounding_box_train\0193_c3_f0063415.jpg,0
5424,bounding_box_train\3732_c6_f0180056.jpg,bounding_box_train\0343_c6_f0085308.jpg,0
5425,bounding_box_train\3732_c6_f0173576.jpg,bounding_box_train\0544_c2_f0140859.jpg,0
5426,bounding_box_train\3732_c6_f0171656.jpg,bounding_box_train\4258_c8_f0048933.jpg,0
5427,bounding_box_train\3732_c6_f0180176.jpg,bounding_box_train\4258_c6_f0070801.jpg,0
5428,bounding_box_train\3732_c6_f0175136.jpg,bounding_box_train\4261_c8_f0049340.jpg,0
5429,bounding_box_train\3732_c6_f0175856.jpg,bounding_box_train\4553_c8_f0099063.jpg,0
5430,bounding_box_train\3732_c6_f0181256.jpg,bounding_box_train\4553_c8_f0099183.jpg,0
5431,bounding_box_train\3732_c6_f0172376.jpg,bounding_box_train\4684_c8_f0129058.jpg,0
5432,bounding_box_train\3732_c5_f0190731.jpg,bounding_box_train\0607_c2_f0163095.jpg,0
5433,bounding_box_train\3732_c6_f0173216.jpg,bounding_box_train\0607_c2_f0162975.jpg,0
5434,bounding_box_train\3732_c6_f0182456.jpg,bounding_box_train\0607_c6_f0147155.jpg,0
5435,bounding_box_train\3732_c6_f0175136.jpg,bounding_box_train\0585_c2_f0163099.jpg,0
5436,bounding_box_train\3732_c6_f0175496.jpg,bounding_box_train\0585_c2_f0165619.jpg,0
5437,bounding_box_train\3732_c6_f0174656.jpg,bounding_box_train\1767_c5_f0157260.jpg,0
5438,bounding_box_train\3732_c6_f0183296.jpg,bounding_box_train\2421_c3_f0038981.jpg,0
5439,bounding_box_train\3732_c6_f0175496.jpg,bounding_box_train\4664_c8_f0126237.jpg,0
5440,bounding_box_train\3732_c6_f0175016.jpg,bounding_box_train\0015_c8_f0009868.jpg,0
5441,bounding_box_train\3732_c6_f0179816.jpg,bounding_box_train\0634_c1_f0161299.jpg,0
5442,bounding_box_train\3732_c6_f0174056.jpg,bounding_box_train\0388_c8_f0067770.jpg,0
5443,bounding_box_train\3732_c6_f0170696.jpg,bounding_box_train\4225_c6_f0065426.jpg,0
5444,bounding_box_train\3732_c6_f0176096.jpg,bounding_box_train\4802_c6_f0200935.jpg,0
5445,bounding_box_train\3732_c6_f0183416.jpg,bounding_box_train\2520_c5_f0098699.jpg,0
5446,bounding_box_train\3732_c6_f0174296.jpg,bounding_box_train\4461_c7_f0104173.jpg,0
5447,bounding_box_train\3732_c6_f0173096.jpg,bounding_box_train\0528_c1_f0135005.jpg,0
5448,bounding_box_train\3732_c6_f0177776.jpg,bounding_box_train\0767_c2_f0196143.jpg,0
5449,bounding_box_train\3732_c6_f0174416.jpg,bounding_box_train\0624_c1_f0159420.jpg,0
5450,bounding_box_train\3732_c6_f0171656.jpg,bounding_box_train\0628_c3_f0135080.jpg,0
5451,bounding_box_train\3732_c6_f0171776.jpg,bounding_box_train\4151_c6_f0051930.jpg,0
5452,bounding_box_train\3732_c6_f0180896.jpg,bounding_box_train\4551_c6_f0124060.jpg,0
5453,bounding_box_train\3732_c6_f0173216.jpg,bounding_box_train\0165_c5_f0085332.jpg,0
5454,bounding_box_train\3732_c6_f0183656.jpg,bounding_box_train\2446_c3_f0049945.jpg,0
5455,bounding_box_train\3732_c6_f0177416.jpg,bounding_box_train\0060_c2_f0061493.jpg,0
5456,bounding_box_train\3732_c6_f0182096.jpg,bounding_box_train\0558_c6_f0136721.jpg,0
5457,bounding_box_train\3732_c6_f0177296.jpg,bounding_box_train\0330_c2_f0104845.jpg,0
5458,bounding_box_train\3732_c6_f0181976.jpg,bounding_box_train\0330_c5_f0107007.jpg,0
5459,bounding_box_train\3732_c6_f0171776.jpg,bounding_box_train\0382_c2_f0115137.jpg,0
5460,bounding_box_train\3732_c6_f0178256.jpg,bounding_box_train\0811_c2_f0206137.jpg,0
5461,bounding_box_train\3732_c6_f0181616.jpg,bounding_box_train\3546_c6_f0095240.jpg,0
5462,bounding_box_train\3732_c6_f0173696.jpg,bounding_box_train\0598_c1_f0157170.jpg,0
5463,bounding_box_train\3732_c5_f0191211.jpg,bounding_box_train\4344_c8_f0055003.jpg,0
5464,bounding_box_train\3732_c6_f0183536.jpg,bounding_box_train\4187_c6_f0058824.jpg,0
5465,bounding_box_train\3732_c6_f0176336.jpg,bounding_box_train\0821_c7_f0191632.jpg,0
5466,bounding_box_train\3732_c6_f0170096.jpg,bounding_box_train\0445_c5_f0123385.jpg,0
5467,bounding_box_train\3732_c6_f0171176.jpg,bounding_box_train\4484_c6_f0105951.jpg,0
5468,bounding_box_train\3732_c6_f0182096.jpg,bounding_box_train\4484_c8_f0079034.jpg,0
5469,bounding_box_train\3732_c6_f0173696.jpg,bounding_box_train\0185_c1_f0087157.jpg,0
5470,bounding_box_train\3732_c6_f0181376.jpg,bounding_box_train\0087_c1_f0068356.jpg,0
5471,bounding_box_train\3732_c6_f0171056.jpg,bounding_box_train\4288_c6_f0076547.jpg,0
5472,bounding_box_train\3732_c6_f0182216.jpg,bounding_box_train\4288_c6_f0076547.jpg,0
5473,bounding_box_train\3732_c6_f0178736.jpg,bounding_box_train\0333_c5_f0115304.jpg,0
5474,bounding_box_train\3732_c6_f0175736.jpg,bounding_box_train\0383_c1_f0111019.jpg,0
5475,bounding_box_train\3732_c6_f0181736.jpg,bounding_box_train\4389_c6_f0087697.jpg,0
5476,bounding_box_train\3732_c6_f0181016.jpg,bounding_box_train\4577_c8_f0107165.jpg,0
5477,bounding_box_train\3732_c6_f0170936.jpg,bounding_box_train\4235_c8_f0045503.jpg,0
5478,bounding_box_train\3732_c6_f0172256.jpg,bounding_box_train\3621_c5_f0128725.jpg,0
5479,bounding_box_train\3732_c6_f0181256.jpg,bounding_box_train\3253_c5_f0140703.jpg,0
5480,bounding_box_train\3732_c6_f0175976.jpg,bounding_box_train\0561_c4_f0118839.jpg,0
5481,bounding_box_train\3732_c6_f0172376.jpg,bounding_box_train\0133_c6_f0065583.jpg,0
5482,bounding_box_train\3732_c6_f0182456.jpg,bounding_box_train\4512_c6_f0111789.jpg,0
5483,bounding_box_train\3732_c6_f0175256.jpg,bounding_box_train\0531_c1_f0135460.jpg,0
5484,bounding_box_train\3732_c6_f0180896.jpg,bounding_box_train\0385_c1_f0111382.jpg,0
5485,bounding_box_train\3732_c6_f0172016.jpg,bounding_box_train\0557_c5_f0158535.jpg,0
5486,bounding_box_train\3732_c6_f0181496.jpg,bounding_box_train\0589_c1_f0154148.jpg,0
5487,bounding_box_train\3732_c6_f0175616.jpg,bounding_box_train\0696_c2_f0172727.jpg,0
5488,bounding_box_train\3732_c6_f0172496.jpg,bounding_box_train\4487_c7_f0111203.jpg,0
5489,bounding_box_train\3732_c6_f0173216.jpg,bounding_box_train\4487_c7_f0111203.jpg,0
5490,bounding_box_train\3732_c6_f0173576.jpg,bounding_box_train\0282_c2_f0102369.jpg,0
5491,bounding_box_train\3732_c6_f0179336.jpg,bounding_box_train\0282_c1_f0098434.jpg,0
5492,bounding_box_train\3732_c6_f0176096.jpg,bounding_box_train\1120_c6_f0150661.jpg,0
5493,bounding_box_train\3732_c6_f0170936.jpg,bounding_box_train\0842_c1_f0218058.jpg,0
5494,bounding_box_train\3732_c6_f0171056.jpg,bounding_box_train\4201_c8_f0034451.jpg,0
5495,bounding_box_train\3732_c6_f0178016.jpg,bounding_box_train\4728_c7_f0172698.jpg,0
5496,bounding_box_train\3732_c6_f0171176.jpg,bounding_box_train\0785_c2_f0198396.jpg,0
5497,bounding_box_train\3732_c6_f0176936.jpg,bounding_box_train\4355_c6_f0083752.jpg,0
5498,bounding_box_train\3732_c6_f0181496.jpg,bounding_box_train\4423_c7_f0097348.jpg,0
5499,bounding_box_train\3732_c6_f0173936.jpg,bounding_box_train\1526_c5_f0106321.jpg,0
5500,bounding_box_train\3732_c6_f0179696.jpg,bounding_box_train\0058_c8_f0018197.jpg,0
5501,bounding_box_train\3732_c6_f0171056.jpg,bounding_box_train\4448_c6_f0098680.jpg,0
5502,bounding_box_train\3732_c6_f0182816.jpg,bounding_box_train\1911_c6_f0164416.jpg,0
5503,bounding_box_train\3732_c6_f0181736.jpg,bounding_box_train\1532_c2_f0105109.jpg,0
5504,bounding_box_train\3732_c6_f0177896.jpg,bounding_box_train\5254_c7_f0068352.jpg,0
5505,bounding_box_train\3732_c6_f0181736.jpg,bounding_box_train\0724_c2_f0186660.jpg,0
5506,bounding_box_train\3732_c6_f0178736.jpg,bounding_box_train\4167_c7_f0061994.jpg,0
5507,bounding_box_train\3732_c6_f0182336.jpg,bounding_box_train\4167_c6_f0056602.jpg,0
5508,bounding_box_train\3732_c6_f0179456.jpg,bounding_box_train\0022_c4_f0031842.jpg,0
5509,bounding_box_train\3732_c6_f0182816.jpg,bounding_box_train\0022_c4_f0031962.jpg,0
5510,bounding_box_train\3732_c6_f0179456.jpg,bounding_box_train\0859_c7_f0206678.jpg,0
5511,bounding_box_train\3732_c6_f0180176.jpg,bounding_box_train\4140_c6_f0050085.jpg,0
5512,bounding_box_train\3732_c5_f0190851.jpg,bounding_box_train\1827_c4_f0130953.jpg,0
5513,bounding_box_train\3732_c6_f0179576.jpg,bounding_box_train\0271_c1_f0097521.jpg,0
5514,bounding_box_train\3732_c5_f0191091.jpg,bounding_box_train\0013_c6_f0081662.jpg,0
5515,bounding_box_train\3732_c6_f0174536.jpg,bounding_box_train\0155_c1_f0082276.jpg,0
5516,bounding_box_train\3732_c6_f0180656.jpg,bounding_box_train\0155_c7_f0074224.jpg,0
5517,bounding_box_train\3732_c6_f0172256.jpg,bounding_box_train\3765_c7_f0042286.jpg,0
5518,bounding_box_train\3732_c6_f0175616.jpg,bounding_box_train\3765_c6_f0100461.jpg,0
5519,bounding_box_train\3732_c6_f0175856.jpg,bounding_box_train\3765_c6_f0040941.jpg,0
5520,bounding_box_train\3732_c6_f0178496.jpg,bounding_box_train\3765_c6_f0173026.jpg,0
5521,bounding_box_train\3732_c6_f0180776.jpg,bounding_box_train\3765_c7_f0100090.jpg,0
5522,bounding_box_train\3732_c6_f0181856.jpg,bounding_box_train\3765_c7_f0065443.jpg,0
5523,bounding_box_train\3732_c6_f0171416.jpg,bounding_box_train\0524_c4_f0113980.jpg,0
5524,bounding_box_train\3732_c6_f0178376.jpg,bounding_box_train\4211_c7_f0065051.jpg,0
5525,bounding_box_train\3732_c6_f0171776.jpg,bounding_box_train\1542_c2_f0105958.jpg,0
5526,bounding_box_train\3732_c5_f0190971.jpg,bounding_box_train\0782_c3_f0177936.jpg,0
5527,bounding_box_train\3732_c6_f0176096.jpg,bounding_box_train\0335_c1_f0106004.jpg,0
5528,bounding_box_train\3732_c6_f0176456.jpg,bounding_box_train\0522_c6_f0121099.jpg,0
5529,bounding_box_train\3732_c6_f0171776.jpg,bounding_box_train\0797_c6_f0181460.jpg,0
5530,bounding_box_train\3732_c6_f0171536.jpg,bounding_box_train\0579_c5_f0155166.jpg,0
5531,bounding_box_train\3732_c6_f0173456.jpg,bounding_box_train\2598_c3_f0094060.jpg,0
5532,bounding_box_train\3732_c6_f0182816.jpg,bounding_box_train\0191_c2_f0091856.jpg,0
5533,bounding_box_train\3732_c6_f0172736.jpg,bounding_box_train\0208_c4_f0071448.jpg,0
5534,bounding_box_train\3732_c6_f0174536.jpg,bounding_box_train\0172_c6_f0074847.jpg,0
5535,bounding_box_train\3732_c6_f0176336.jpg,bounding_box_train\0720_c2_f0194136.jpg,0
5536,bounding_box_train\3732_c6_f0172496.jpg,bounding_box_train\4184_c6_f0057957.jpg,0
5537,bounding_box_train\3732_c6_f0176936.jpg,bounding_box_train\0737_c1_f0185781.jpg,0
5538,bounding_box_train\3732_c6_f0178736.jpg,bounding_box_train\0737_c6_f0155926.jpg,0
5539,bounding_box_train\3732_c6_f0178736.jpg,bounding_box_train\0659_c6_f0154361.jpg,0
5540,bounding_box_train\3732_c6_f0174896.jpg,bounding_box_train\2597_c6_f0104169.jpg,0
5541,bounding_box_train\3732_c6_f0179576.jpg,bounding_box_train\2597_c6_f0103329.jpg,0
5542,bounding_box_train\3732_c6_f0173576.jpg,bounding_box_train\0610_c2_f0162336.jpg,0
5543,bounding_box_train\3732_c6_f0172856.jpg,bounding_box_train\4317_c8_f0049668.jpg,0
5544,bounding_box_train\3732_c6_f0173096.jpg,bounding_box_train\0319_c1_f0103445.jpg,0
5545,bounding_box_train\3732_c6_f0183656.jpg,bounding_box_train\0604_c2_f0162163.jpg,0
5546,bounding_box_train\3732_c6_f0183896.jpg,bounding_box_train\0844_c6_f0189902.jpg,0
5547,bounding_box_train\3732_c6_f0176576.jpg,bounding_box_train\0545_c2_f0140883.jpg,0
5548,bounding_box_train\3732_c6_f0173216.jpg,bounding_box_train\0684_c1_f0170463.jpg,0
5549,bounding_box_train\3732_c6_f0171776.jpg,bounding_box_train\0510_c1_f0131889.jpg,0
5550,bounding_box_train\3732_c6_f0173576.jpg,bounding_box_train\0510_c4_f0110746.jpg,0
5551,bounding_box_train\3732_c6_f0180416.jpg,bounding_box_train\0177_c1_f0085974.jpg,0
5552,bounding_box_train\3732_c6_f0179816.jpg,bounding_box_train\0349_c5_f0107677.jpg,0
5553,bounding_box_train\3732_c6_f0170576.jpg,bounding_box_train\0789_c6_f0188933.jpg,0
5554,bounding_box_train\3732_c6_f0179576.jpg,bounding_box_train\0217_c2_f0092061.jpg,0
5555,bounding_box_train\3732_c6_f0170096.jpg,bounding_box_train\0227_c2_f0098097.jpg,0
5556,bounding_box_train\3732_c6_f0181976.jpg,bounding_box_train\0227_c2_f0124856.jpg,0
5557,bounding_box_train\3732_c6_f0182336.jpg,bounding_box_train\0227_c5_f0127262.jpg,0
5558,bounding_box_train\3732_c6_f0180176.jpg,bounding_box_train\0370_c1_f0110026.jpg,0
5559,bounding_box_train\3732_c6_f0180056.jpg,bounding_box_train\1879_c2_f0170041.jpg,0
5560,bounding_box_train\3732_c6_f0179576.jpg,bounding_box_train\0761_c1_f0190945.jpg,0
5561,bounding_box_train\3732_c6_f0178976.jpg,bounding_box_train\3555_c6_f0098609.jpg,0
5562,bounding_box_train\3732_c6_f0173576.jpg,bounding_box_train\0727_c2_f0187651.jpg,0
5563,bounding_box_train\3732_c6_f0172256.jpg,bounding_box_train\1559_c2_f0110862.jpg,0
5564,bounding_box_train\3732_c6_f0173096.jpg,bounding_box_train\1559_c2_f0115662.jpg,0
5565,bounding_box_train\3732_c6_f0179456.jpg,bounding_box_train\7136_c7_f0068977.jpg,0
5566,bounding_box_train\3732_c6_f0174296.jpg,bounding_box_train\1794_c4_f0133442.jpg,0
5567,bounding_box_train\3732_c6_f0176456.jpg,bounding_box_train\2515_c4_f0065966.jpg,0
5568,bounding_box_train\3732_c6_f0180776.jpg,bounding_box_train\0281_c6_f0086835.jpg,0
5569,bounding_box_train\3732_c6_f0171896.jpg,bounding_box_train\0689_c5_f0174177.jpg,0
5570,bounding_box_train\3732_c6_f0178136.jpg,bounding_box_train\4741_c8_f0147281.jpg,0
5571,bounding_box_train\3732_c6_f0171656.jpg,bounding_box_train\4502_c6_f0109230.jpg,0
5572,bounding_box_train\3732_c6_f0181736.jpg,bounding_box_train\0655_c6_f0153716.jpg,0
5573,bounding_box_train\3732_c6_f0172016.jpg,bounding_box_train\4426_c7_f0098067.jpg,0
5574,bounding_box_train\3732_c6_f0174896.jpg,bounding_box_train\4417_c7_f0096284.jpg,0
5575,bounding_box_train\3732_c6_f0183056.jpg,bounding_box_train\3520_c2_f0109908.jpg,0
5576,bounding_box_train\3732_c5_f0190851.jpg,bounding_box_train\0157_c6_f0061126.jpg,0
5577,bounding_box_train\3732_c6_f0173696.jpg,bounding_box_train\0157_c1_f0082709.jpg,0
5578,bounding_box_train\3732_c6_f0176576.jpg,bounding_box_train\0619_c2_f0163616.jpg,0
5579,bounding_box_train\3732_c6_f0175616.jpg,bounding_box_train\0519_c2_f0133255.jpg,0
5580,bounding_box_train\3732_c6_f0181856.jpg,bounding_box_train\0795_c1_f0200023.jpg,0
5581,bounding_box_train\3732_c6_f0182936.jpg,bounding_box_train\0795_c6_f0179221.jpg,0
5582,bounding_box_train\0485_c1_f0127541.jpg,bounding_box_train\0472_c2_f0129302.jpg,0
5583,bounding_box_train\0485_c1_f0127661.jpg,bounding_box_train\0320_c3_f0085550.jpg,0
5584,bounding_box_train\0485_c1_f0127661.jpg,bounding_box_train\1786_c5_f0219325.jpg,0
5585,bounding_box_train\0485_c8_f0084128.jpg,bounding_box_train\0843_c5_f0219630.jpg,0
5586,bounding_box_train\0485_c1_f0127541.jpg,bounding_box_train\5388_c6_f0143952.jpg,0
5587,bounding_box_train\0485_c8_f0083888.jpg,bounding_box_train\5388_c6_f0145484.jpg,0
5588,bounding_box_train\0485_c8_f0084248.jpg,bounding_box_train\5388_c6_f0150642.jpg,0
5589,bounding_box_train\0485_c8_f0083648.jpg,bounding_box_train\0166_c5_f0080632.jpg,0
5590,bounding_box_train\0485_c1_f0127181.jpg,bounding_box_train\0825_c1_f0209985.jpg,0
5591,bounding_box_train\0485_c8_f0084008.jpg,bounding_box_train\4187_c6_f0058944.jpg,0
5592,bounding_box_train\0485_c1_f0127421.jpg,bounding_box_train\0087_c1_f0068116.jpg,0
5593,bounding_box_train\0485_c8_f0083768.jpg,bounding_box_train\0286_c8_f0055313.jpg,0
5594,bounding_box_train\0485_c8_f0084248.jpg,bounding_box_train\0771_c5_f0202060.jpg,0
5595,bounding_box_train\0485_c8_f0083768.jpg,bounding_box_train\0724_c2_f0187140.jpg,0
5596,bounding_box_train\0485_c1_f0127181.jpg,bounding_box_train\0805_c4_f0187357.jpg,0
5597,bounding_box_train\0485_c8_f0084128.jpg,bounding_box_train\0778_c3_f0175956.jpg,0
5598,bounding_box_train\0485_c8_f0083888.jpg,bounding_box_train\0716_c1_f0179920.jpg,0
5599,bounding_box_train\0485_c1_f0127661.jpg,bounding_box_train\0208_c1_f0090531.jpg,0
5600,bounding_box_train\0485_c8_f0084128.jpg,bounding_box_train\0105_c1_f0071479.jpg,0
5601,bounding_box_train\0485_c1_f0127661.jpg,bounding_box_train\0759_c2_f0195063.jpg,0
5602,bounding_box_train\0485_c8_f0084248.jpg,bounding_box_train\1246_c6_f0071892.jpg,0
5603,bounding_box_train\0485_c1_f0127421.jpg,bounding_box_train\2597_c6_f0104769.jpg,0
5604,bounding_box_train\0485_c8_f0083648.jpg,bounding_box_train\4805_c6_f0201719.jpg,0
5605,bounding_box_train\0485_c8_f0083768.jpg,bounding_box_train\0848_c5_f0221437.jpg,0
5606,bounding_box_train\0485_c1_f0127301.jpg,bounding_box_train\0662_c6_f0142718.jpg,0
5607,bounding_box_train\0485_c8_f0084008.jpg,bounding_box_train\0403_c1_f0114468.jpg,0
5608,bounding_box_train\0721_c1_f0181626.jpg,bounding_box_train\0368_c8_f0048339.jpg,0
5609,bounding_box_train\0721_c1_f0182106.jpg,bounding_box_train\0318_c1_f0103137.jpg,0
5610,bounding_box_train\0721_c3_f0171449.jpg,bounding_box_train\0768_c1_f0192245.jpg,0
5611,bounding_box_train\0721_c2_f0193547.jpg,bounding_box_train\0202_c4_f0053668.jpg,0
5612,bounding_box_train\0721_c4_f0169262.jpg,bounding_box_train\0744_c1_f0187384.jpg,0
5613,bounding_box_train\0721_c1_f0182226.jpg,bounding_box_train\0883_c6_f0085360.jpg,0
5614,bounding_box_train\0721_c3_f0171809.jpg,bounding_box_train\2770_c3_f0177432.jpg,0
5615,bounding_box_train\0721_c2_f0194267.jpg,bounding_box_train\0673_c3_f0151147.jpg,0
5616,bounding_box_train\0721_c2_f0193547.jpg,bounding_box_train\4493_c8_f0081046.jpg,0
5617,bounding_box_train\0721_c3_f0171209.jpg,bounding_box_train\0116_c1_f0073513.jpg,0
5618,bounding_box_train\0721_c4_f0169502.jpg,bounding_box_train\1996_c2_f0207527.jpg,0
5619,bounding_box_train\0721_c2_f0193787.jpg,bounding_box_train\0024_c1_f0052975.jpg,0
5620,bounding_box_train\0721_c1_f0182106.jpg,bounding_box_train\0645_c3_f0138585.jpg,0
5621,bounding_box_train\0721_c4_f0169262.jpg,bounding_box_train\0438_c2_f0123840.jpg,0
5622,bounding_box_train\0721_c4_f0169862.jpg,bounding_box_train\5388_c6_f0142272.jpg,0
5623,bounding_box_train\0721_c4_f0169142.jpg,bounding_box_train\4391_c6_f0088091.jpg,0
5624,bounding_box_train\0721_c4_f0169022.jpg,bounding_box_train\0607_c5_f0168379.jpg,0
5625,bounding_box_train\0721_c4_f0169862.jpg,bounding_box_train\4135_c8_f0028372.jpg,0
5626,bounding_box_train\0721_c3_f0171449.jpg,bounding_box_train\0084_c6_f0045048.jpg,0
5627,bounding_box_train\0721_c4_f0169142.jpg,bounding_box_train\0084_c5_f0068979.jpg,0
5628,bounding_box_train\0721_c2_f0193667.jpg,bounding_box_train\3582_c6_f0182962.jpg,0
5629,bounding_box_train\0721_c2_f0193667.jpg,bounding_box_train\4664_c7_f0155524.jpg,0
5630,bounding_box_train\0721_c1_f0182466.jpg,bounding_box_train\4068_c8_f0015817.jpg,0
5631,bounding_box_train\0721_c4_f0169262.jpg,bounding_box_train\4629_c7_f0148218.jpg,0
5632,bounding_box_train\0721_c2_f0193547.jpg,bounding_box_train\1672_c3_f0103730.jpg,0
5633,bounding_box_train\0721_c2_f0194387.jpg,bounding_box_train\0813_c1_f0206860.jpg,0
5634,bounding_box_train\0721_c2_f0193907.jpg,bounding_box_train\0456_c7_f0107275.jpg,0
5635,bounding_box_train\0721_c4_f0169142.jpg,bounding_box_train\7140_c2_f0200677.jpg,0
5636,bounding_box_train\0721_c3_f0171569.jpg,bounding_box_train\0110_c7_f0054683.jpg,0
5637,bounding_box_train\0721_c4_f0169862.jpg,bounding_box_train\0330_c5_f0107007.jpg,0
5638,bounding_box_train\0721_c1_f0182346.jpg,bounding_box_train\4330_c7_f0081103.jpg,0
5639,bounding_box_train\0721_c1_f0182466.jpg,bounding_box_train\0443_c6_f0109713.jpg,0
5640,bounding_box_train\0721_c2_f0194267.jpg,bounding_box_train\0424_c2_f0122900.jpg,0
5641,bounding_box_train\0721_c1_f0182106.jpg,bounding_box_train\0401_c2_f0114174.jpg,0
5642,bounding_box_train\0721_c1_f0182226.jpg,bounding_box_train\0026_c2_f0053953.jpg,0
5643,bounding_box_train\0721_c4_f0169862.jpg,bounding_box_train\4288_c6_f0075947.jpg,0
5644,bounding_box_train\0721_c1_f0181986.jpg,bounding_box_train\0333_c6_f0093918.jpg,0
5645,bounding_box_train\0721_c3_f0171809.jpg,bounding_box_train\0132_c2_f0081345.jpg,0
5646,bounding_box_train\0721_c1_f0182226.jpg,bounding_box_train\4406_c8_f0069723.jpg,0
5647,bounding_box_train\0721_c1_f0181986.jpg,bounding_box_train\0667_c6_f0145624.jpg,0
5648,bounding_box_train\0721_c4_f0169022.jpg,bounding_box_train\1562_c2_f0109396.jpg,0
5649,bounding_box_train\0721_c2_f0193667.jpg,bounding_box_train\0617_c6_f0147600.jpg,0
5650,bounding_box_train\0721_c2_f0193787.jpg,bounding_box_train\1665_c3_f0104258.jpg,0
5651,bounding_box_train\0721_c1_f0182466.jpg,bounding_box_train\4495_c7_f0110693.jpg,0
5652,bounding_box_train\0721_c3_f0171689.jpg,bounding_box_train\0799_c2_f0203930.jpg,0
5653,bounding_box_train\0721_c2_f0194027.jpg,bounding_box_train\0094_c2_f0068763.jpg,0
5654,bounding_box_train\0721_c1_f0182466.jpg,bounding_box_train\0530_c1_f0136031.jpg,0
5655,bounding_box_train\0721_c3_f0171809.jpg,bounding_box_train\3765_c6_f0135404.jpg,0
5656,bounding_box_train\0721_c4_f0169622.jpg,bounding_box_train\4538_c6_f0119609.jpg,0
5657,bounding_box_train\0721_c4_f0169022.jpg,bounding_box_train\0568_c5_f0153353.jpg,0
5658,bounding_box_train\0721_c1_f0182466.jpg,bounding_box_train\1729_c3_f0111975.jpg,0
5659,bounding_box_train\0721_c3_f0171569.jpg,bounding_box_train\0172_c6_f0074607.jpg,0
5660,bounding_box_train\0721_c1_f0182466.jpg,bounding_box_train\0569_c3_f0132408.jpg,0
